2,6,1,0,0,0,0
2,7,1,0,0,1,0
2,8,2,0,0,1,0
2,9,3,0,0,1,0
2,10,4,0,0,1,0
2,11,5,0,0,1,0
2,12,5,0,0,1,0
2,13,5,0,0,1,0
2,14,5,0,0,1,0
2,15,5,0,0,1,0
2,16,5,0,0,1,0
2,17,5,0,0,1,0
2,18,5,0,0,1,0
2,19,5,0,0,1,0
2,20,5,0,0,1,0
2,21,5,0,0,1,0
2,22,5,0,0,1,0
3,6,1,1,0,0,0
3,7,10,0.333333333,0.333333333,0.333333333,0
3,8,11,0.5,0,0.5,0
3,9,11,0.5,0,0.5,0
3,10,11,0.5,0,0.5,0
3,11,12,0.5,0,0.5,0
3,12,13,0.5,0,0.5,0
3,13,12,0.5,0,0.5,0
3,14,11,0.5,0,0.5,0
3,15,10,0.5,0,0.5,0
3,16,9,0.5,0,0.5,0
3,17,8,0.5,0,0.5,0
3,18,7,0.333333333,0,0.333333333,0.333333333
3,19,6,0.5,0,0,0.5
3,20,5,0.5,0,0,0.5
3,21,5,0.5,0,0,0.5
3,22,5,1,0,0,0
4,6,2,1,0,0,0
4,7,9,0,0.5,0.5,0
4,8,12,0.5,0,0.5,0
4,9,12,0.5,0,0.5,0
4,10,12,0.5,0,0.5,0
4,11,12,0.5,0,0.5,0
4,12,12,0.5,0,0.5,0
4,13,12,0.5,0,0.5,0
4,14,11,0.5,0,0.5,0
4,15,10,0.5,0,0.5,0
4,16,9,0.5,0,0.5,0
4,17,8,0.333333333,0,0.333333333,0.333333333
4,18,7,0.5,0,0,0.5
4,19,6,0.5,0,0,0.5
4,20,5,0.5,0,0,0.5
4,21,5,0.5,0,0,0.5
4,22,5,1,0,0,0
5,6,3,1,0,0,0
5,7,8,0,0.5,0.5,0
5,8,13,0.5,0,0.5,0
5,9,13,0.5,0,0.5,0
5,10,13,0.5,0,0.5,0
5,11,13,0.5,0,0.5,0
5,12,13,0.5,0,0.5,0
5,13,12,0.5,0,0.5,0
5,14,11,0.5,0,0.5,0
5,15,10,0.5,0,0.5,0
5,16,9,0.5,0,0.5,0
5,17,9,0.5,0,0.5,0
5,18,9,0.5,0,0.5,0
5,19,9,0.333333333,0,0.333333333,0.333333333
5,20,6,0.5,0,0,0.5
5,21,6,0.5,0,0,0.5
5,22,5,1,0,0,0
6,6,4,1,0,0,0
6,7,7,0,0.5,0.5,0
6,8,14,0.5,0,0.5,0
6,9,14,0.5,0,0.5,0
6,10,14,0.5,0,0.5,0
6,11,14,0.5,0,0.5,0
6,12,14,0.5,0,0.5,0
6,13,14,0.5,0,0.5,0
6,14,14,0.5,0,0.5,0
6,15,13,0.5,0,0.5,0
6,16,12,0.5,0,0.5,0
6,17,11,0.5,0,0.5,0
6,18,10,0.5,0,0.5,0
6,19,9,0.333333333,0,0.333333333,0.333333333
6,20,7,0.5,0,0,0.5
6,21,7,0.5,0,0,0.5
6,22,5,1,0,0,0
7,6,5,1,0,0,0
7,7,6,0,0,1,0
7,8,15,0.5,0,0.5,0
7,9,15,0.5,0,0.5,0
7,10,15,0.5,0,0.5,0
7,11,15,0.5,0,0.5,0
7,12,15,0.5,0,0.5,0
7,13,15,0.5,0,0.5,0
7,14,14,0.5,0,0.5,0
7,15,13,0.5,0,0.5,0
7,16,12,0.5,0,0.5,0
7,17,11,0.5,0,0.5,0
7,18,11,0.5,0,0.5,0
7,19,9,0.333333333,0,0.333333333,0.333333333
7,20,8,0.5,0,0,0.5
7,21,8,0.5,0,0,0.5
7,22,5,1,0,0,0
8,8,16,1,0,0,0
8,9,16,0.5,0,0.5,0
8,10,16,0.5,0,0.5,0
8,11,16,0.5,0,0.5,0
8,12,16,0.5,0,0.5,0
8,13,15,0.5,0,0.5,0
8,14,14,0.5,0,0.5,0
8,15,13,0.5,0,0.5,0
8,16,12,0.5,0,0.5,0
8,17,12,0.5,0,0.5,0
8,18,12,0.5,0,0.5,0
8,19,9,0.333333333,0,0.333333333,0.333333333
8,20,9,0.5,0,0,0.5
8,21,9,0.5,0,0,0.5
8,22,5,1,0,0,0
9,8,17,1,0,0,0
9,9,17,0.5,0,0.5,0
9,10,17,0.5,0,0.5,0
9,11,17,0.5,0,0.5,0
9,12,17,0.5,0,0.5,0
9,13,17,0.5,0,0.5,0
9,14,17,0.5,0,0.5,0
9,15,17,0.5,0,0.5,0
9,16,17,0.5,0,0.5,0
9,17,13,0.5,0,0.5,0
9,18,13,0.5,0,0.5,0
9,19,9,0.333333333,0,0.333333333,0.333333333
9,20,8,0.5,0,0,0.5
9,21,8,0.5,0,0,0.5
9,22,5,1,0,0,0
10,2,1,0,0,0,0
10,3,2,0,0,1,0
10,4,3,0,0,1,0
10,5,4,0,0,1,0
10,8,18,1,0,0,0
10,9,18,0.5,0,0.5,0
10,10,18,0.5,0,0.5,0
10,11,18,0.5,0,0.5,0
10,12,18,0.5,0,0.5,0
10,13,18,0.5,0,0.5,0
10,14,18,0.5,0,0.5,0
10,15,18,0.5,0,0.5,0
10,16,17,0.5,0,0.5,0
10,17,14,0.5,0,0.5,0
10,18,14,0.5,0,0.5,0
10,19,9,0.333333333,0,0.333333333,0.333333333
10,20,7,0.5,0,0,0.5
10,21,7,0.5,0,0,0.5
10,22,5,1,0,0,0
11,0,10,0,0,0,1
11,1,9,0,0,0,1
11,2,8,0.5,0,0,0.5
11,3,7,0.5,0,0,0.5
11,4,6,0.5,0,0,0.5
11,5,5,1,0,0,0
11,8,19,1,0,0,0
11,9,20,0.5,0,0.5,0
11,10,21,0.5,0,0.5,0
11,11,21,0.5,0,0.5,0
11,12,22,0.5,0,0.5,0
11,13,21,0.5,0,0.5,0
11,14,18,0.5,0,0.5,0
11,15,18,0.5,0,0.5,0
11,16,17,0.5,0,0.5,0
11,17,15,0.5,0,0.5,0
11,18,15,0.5,0,0.5,0
11,19,9,0.333333333,0,0.333333333,0.333333333
11,20,6,0.5,0,0,0.5
11,21,6,0.5,0,0,0.5
11,22,5,1,0,0,0
12,0,11,1,0,0,0
12,1,12,0.5,0,0.5,0
12,2,13,0.5,0,0.5,0
12,3,14,0.5,0,0.5,0
12,4,15,0.5,0,0.5,0
12,5,16,0.5,0,0.5,0
12,6,17,0,0,1,0
12,7,18,0,0,1,0
12,8,19,0.5,0,0.5,0
12,9,20,0.5,0,0.5,0
12,10,21,0.5,0,0.5,0
12,11,22,0.5,0,0.5,0
12,12,22,0.5,0,0.5,0
12,13,21,0.5,0,0.5,0
12,14,19,0.5,0,0.5,0
12,15,19,0.5,0,0.5,0
12,16,17,0.5,0,0.5,0
12,17,16,0.5,0,0.5,0
12,18,16,0.5,0,0.5,0
12,19,9,0.333333333,0,0.333333333,0.333333333
12,20,5,0.5,0,0,0.5
12,21,5,0.5,0,0,0.5
12,22,5,1,0,0,0
13,0,10,0.5,0,0,0.5
13,1,12,0.5,0,0,0.5
13,2,13,0.5,0,0,0.5
13,3,14,0.5,0,0,0.5
13,4,15,0.5,0,0,0.5
13,5,16,0.5,0,0,0.5
13,6,17,0.5,0,0,0.5
13,7,19,0.5,0,0,0.5
13,8,20,0.333333333,0.333333333,0,0.333333333
13,9,21,0.333333333,0.333333333,0,0.333333333
13,10,21,0.5,0,0,0.5
13,11,23,0.5,0,0,0.5
13,12,22,0.5,0,0,0.5
13,13,21,0.5,0,0,0.5
13,14,20,0.5,0,0,0.5
13,15,20,0.5,0,0,0.5
13,16,17,0.5,0,0,0.5
13,17,17,0.5,0,0,0.5
13,18,17,0.5,0,0,0.5
13,19,9,0.5,0,0,0.5
13,20,5,0.5,0,0,0.5
13,21,5,0.5,0,0,0.5
13,22,5,1,0,0,0
14,0,9,0.5,0,0,0.5
14,1,12,0.5,0,0,0.5
14,2,13,0.333333333,0.333333333,0,0.333333333
14,3,14,0.333333333,0.333333333,0,0.333333333
14,4,15,0.333333333,0.333333333,0,0.333333333
14,5,16,0.333333333,0.333333333,0,0.333333333
14,6,17,0.333333333,0.333333333,0,0.333333333
14,7,19,0.5,0,0,0.5
14,8,19,0,0.5,0,0.5
14,9,21,0,0.5,0,0.5
14,10,22,0.5,0,0,0.5
14,11,23,0.5,0,0,0.5
14,12,22,0.5,0,0,0.5
14,13,21,0.5,0,0,0.5
14,14,19,0.5,0,0,0.5
14,15,19,0.5,0,0,0.5
14,16,17,0.5,0,0,0.5
14,17,16,0.5,0,0,0.5
14,18,16,0.5,0,0,0.5
14,19,9,0.5,0,0,0.5
14,20,5,0.5,0,0,0.5
14,21,5,0.5,0,0,0.5
14,22,5,1,0,0,0
15,0,8,0.5,0,0,0.5
15,1,12,0.5,0,0,0.5
15,2,13,0,0.5,0,0.5
15,3,14,0,0.5,0,0.5
15,4,15,0,0.5,0,0.5
15,5,15,0,0.5,0,0.5
15,6,17,0,0.5,0,0.5
15,7,18,0.333333333,0.333333333,0,0.333333333
15,8,18,0,0.5,0,0.5
15,9,21,0,0.5,0,0.5
15,10,22,0.5,0,0,0.5
15,11,23,0.5,0,0,0.5
15,12,22,0.5,0,0,0.5
15,13,21,0.5,0,0,0.5
15,14,18,0.5,0,0,0.5
15,15,18,0.5,0,0,0.5
15,16,17,0.5,0,0,0.5
15,17,15,0.5,0,0,0.5
15,18,15,0.5,0,0,0.5
15,19,9,0.5,0,0,0.5
15,20,6,0.5,0,0,0.5
15,21,6,0.5,0,0,0.5
15,22,5,1,0,0,0
16,0,7,0.5,0,0,0.5
16,1,13,0.5,0,0,0.5
16,2,13,0,0.5,0,0.5
16,3,14,0,0.5,0,0.5
16,4,14,0,0.5,0,0.5
16,5,14,0,0.5,0,0.5
16,6,17,0,0.5,0,0.5
16,7,18,0,0.5,0,0.5
16,8,18,0,0.5,0,0.5
16,9,18,0,0.5,0,0.5
16,10,18,0.5,0,0,0.5
16,11,18,0.5,0,0,0.5
16,12,18,0.5,0,0,0.5
16,13,18,0.5,0,0,0.5
16,14,18,0.5,0,0,0.5
16,15,18,0.5,0,0,0.5
16,16,17,0.5,0,0,0.5
16,17,14,0.5,0,0,0.5
16,18,14,0.5,0,0,0.5
16,19,9,0.5,0,0,0.5
16,20,7,0.5,0,0,0.5
16,21,7,0.5,0,0,0.5
16,22,5,1,0,0,0
17,0,6,0.5,0,0,0.5
17,1,12,0.5,0,0,0.5
17,2,12,0,0.5,0,0.5
17,3,12,0,0.5,0,0.5
17,4,13,0,0.5,0,0.5
17,5,13,0,0.5,0,0.5
17,6,17,0,0.5,0,0.5
17,7,17,0,0.5,0,0.5
17,8,17,0,0.5,0,0.5
17,9,17,0,0.5,0,0.5
17,10,17,0.5,0,0,0.5
17,11,17,0.5,0,0,0.5
17,12,17,0.5,0,0,0.5
17,13,17,0.5,0,0,0.5
17,14,17,0.5,0,0,0.5
17,15,17,0.5,0,0,0.5
17,16,17,0.5,0,0,0.5
17,17,13,0.5,0,0,0.5
17,18,13,0.5,0,0,0.5
17,19,9,0.5,0,0,0.5
17,20,8,0.5,0,0,0.5
17,21,8,0.5,0,0,0.5
17,22,5,1,0,0,0
18,0,6,0.5,0,0,0.5
18,1,11,0.5,0,0,0.5
18,2,11,0,0.5,0,0.5
18,3,11,0,0.5,0,0.5
18,4,12,0,0.5,0,0.5
18,5,12,0,0.5,0,0.5
18,6,12,0,0.5,0,0.5
18,7,13,0,0.5,0,0.5
18,8,14,0,0.5,0,0.5
18,9,15,0,0.5,0,0.5
18,10,16,0.5,0,0,0.5
18,11,17,0.5,0,0,0.5
18,12,16,0.5,0,0,0.5
18,13,15,0.5,0,0,0.5
18,14,14,0.5,0,0,0.5
18,15,13,0.5,0,0,0.5
18,16,12,0.5,0,0,0.5
18,17,12,0.5,0,0,0.5
18,18,12,0.5,0,0,0.5
18,19,9,0.5,0,0,0.5
18,20,9,0.5,0,0,0.5
18,21,9,0.5,0,0,0.5
18,22,5,1,0,0,0
19,0,6,0.5,0,0,0.5
19,1,10,0.5,0,0,0.5
19,2,10,0,0.5,0,0.5
19,3,10,0,0.5,0,0.5
19,4,11,0,0.5,0,0.5
19,5,11,0,0.5,0,0.5
19,6,12,0,0.5,0,0.5
19,7,13,0,0.5,0,0.5
19,8,14,0,0.5,0,0.5
19,9,15,0,0.5,0,0.5
19,10,16,0.5,0,0,0.5
19,11,17,0.5,0,0,0.5
19,12,16,0.5,0,0,0.5
19,13,15,0.5,0,0,0.5
19,14,14,0.5,0,0,0.5
19,15,13,0.5,0,0,0.5
19,16,12,0.5,0,0,0.5
19,17,11,0.5,0,0,0.5
19,18,11,0.5,0,0,0.5
19,19,9,0.5,0,0,0.5
19,20,8,0.5,0,0,0.5
19,21,8,0.5,0,0,0.5
19,22,5,1,0,0,0
20,0,6,0.5,0,0,0.5
20,1,9,0.5,0,0,0.5
20,2,9,0,0.5,0,0.5
20,3,9,0,0.5,0,0.5
20,4,10,0,0.5,0,0.5
20,5,11,0,0.5,0,0.5
20,6,12,0,0.5,0,0.5
20,7,13,0,0.5,0,0.5
20,8,14,0,0.5,0,0.5
20,9,15,0,0.5,0,0.5
20,10,16,0.5,0,0,0.5
20,11,17,0.5,0,0,0.5
20,12,16,0.5,0,0,0.5
20,13,15,0.5,0,0,0.5
20,14,14,0.5,0,0,0.5
20,15,13,0.5,0,0,0.5
20,16,12,0.5,0,0,0.5
20,17,11,0.5,0,0,0.5
20,18,10,0.5,0,0,0.5
20,19,9,0.5,0,0,0.5
20,20,7,0.5,0,0,0.5
20,21,7,0.5,0,0,0.5
20,22,5,1,0,0,0
21,0,6,0.5,0,0,0.5
21,1,8,0.5,0,0,0.5
21,2,8,0,0.5,0,0.5
21,3,9,0,0.5,0,0.5
21,4,9,0,0.5,0,0.5
21,5,9,0,0.5,0,0.5
21,6,9,0,0.5,0,0.5
21,7,10,0,0.5,0,0.5
21,8,11,0,0.5,0,0.5
21,9,12,0,0.5,0,0.5
21,10,13,0.5,0,0,0.5
21,11,14,0.5,0,0,0.5
21,12,13,0.5,0,0,0.5
21,13,12,0.5,0,0,0.5
21,14,11,0.5,0,0,0.5
21,15,10,0.5,0,0,0.5
21,16,9,0.5,0,0,0.5
21,17,9,0.5,0,0,0.5
21,18,9,0.5,0,0,0.5
21,19,9,0.5,0,0,0.5
21,20,6,0.5,0,0,0.5
21,21,6,0.5,0,0,0.5
21,22,5,1,0,0,0
22,0,6,0.5,0,0,0.5
22,1,7,0.333333333,0.333333333,0,0.333333333
22,2,7,0,0.5,0,0.5
22,3,7,0,0.5,0,0.5
22,4,7,0,0.5,0,0.5
22,5,8,0,0.5,0,0.5
22,6,9,0,0.5,0,0.5
22,7,10,0,0.5,0,0.5
22,8,11,0,0.5,0,0.5
22,9,12,0,0.5,0,0.5
22,10,13,0.333333333,0.333333333,0,0.333333333
22,11,14,0.333333333,0.333333333,0,0.333333333
22,12,13,0.333333333,0.333333333,0,0.333333333
22,13,12,0.333333333,0.333333333,0,0.333333333
22,14,11,0.333333333,0.333333333,0,0.333333333
22,15,10,0.333333333,0.333333333,0,0.333333333
22,16,9,0.333333333,0.333333333,0,0.333333333
22,17,8,0.333333333,0.333333333,0,0.333333333
22,18,7,0.333333333,0.333333333,0,0.333333333
22,19,6,0.333333333,0.333333333,0,0.333333333
22,20,5,0.5,0,0,0.5
22,21,5,0.5,0,0,0.5
22,22,5,1,0,0,0
23,0,6,0.5,0,0,0.5
23,1,6,0,0.5,0,0.5
23,2,6,0,0.5,0,0.5
23,3,6,0,0.5,0,0.5
23,4,7,0,0.5,0,0.5
23,5,8,0,0.5,0,0.5
23,6,9,0,0.5,0,0.5
23,7,10,0,0.5,0,0.5
23,8,11,0,0.5,0,0.5
23,9,12,0,0.5,0,0.5
23,10,13,0,0.5,0,0.5
23,11,14,0,0.5,0,0.5
23,12,13,0,0.5,0,0.5
23,13,12,0,0.5,0,0.5
23,14,11,0,0.5,0,0.5
23,15,10,0,0.5,0,0.5
23,16,9,0,0.5,0,0.5
23,17,8,0,0.5,0,0.5
23,18,7,0,0.5,0,0.5
23,19,6,0,0.5,0,0.5
23,20,5,0.5,0,0,0.5
23,21,5,0.5,0,0,0.5
23,22,5,1,0,0,0
24,0,5,0.5,0,0,0.5
24,1,5,0,0,0,1
24,2,5,0,0,0,1
24,3,5,0,0,0,1
24,4,5,0,0,0,1
24,5,5,0,0,0,1
24,6,5,0,0,0,1
24,7,5,0,0,0,1
24,8,5,0,0,0,1
24,9,5,0,0,0,1
24,10,5,0,0,0,1
24,11,5,0,0,0,1
24,12,5,0,0,0,1
24,13,5,0,0,0,1
24,14,5,0,0,0,1
24,15,5,0,0,0,1
24,16,5,0,0,0,1
24,17,5,0,0,0,1
24,18,5,0,0,0,1
24,19,5,0,0,0,1
24,20,5,0.5,0,0,0.5
24,21,5,0.5,0,0,0.5
24,22,5,1,0,0,0
25,0,4,1,0,0,0
26,0,3,1,0,0,0
27,0,2,1,0,0,0
28,0,1,1,0,0,0
